pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
SL,5/22/22,81.3,1.76,5.7,"Finnegan, Brandon",690429,605232,,called_strike,,,,,9,Dylan Harris called out on strikes.,R,L,L,CLT,NOR,S,,,1,1,2022,-1.04,-0.04,0.51,1.89,,680438,607333,2,8,Top,,,,,,,-0.811624877,-118.3844849,-1.861121117,-9.601468892,22.504337638181585,-32.40207452,3.02,1.55,,,,81.1,2587,6.1,666278,664874,621545,650528,669394,664901,592622,656514,666164,54.41,,,,,,,,72,3,Slider,2,14,14,2,14,2,14,2,Infield shift,Standard,310,0,-0.122,,,,0.122,,-12,12,0,1,29,25,29,25,1,4,,,,,3.48,-1.04,-1.04,
FF,5/22/22,95.7,-1.87,6.24,"Martin, Davis",676625,663436,,ball,,,,,11,"Rylan Bannon strikes out swinging and Cadyn Grenier caught stealing 2nd, catcher Carlos Perez to second baseman Laz Rivera to catcher Carlos Perez.",R,R,R,CLT,NOR,B,,,1,2,2022,-0.67,1.41,-1.88,4.61,621006,,663760,1,1,Top,,,,,,,1.500219213794642,-139.4569556,-1.884664275,-9.083944984,31.96874830022137,-13.54291866,2.98,1.53,,,,96.1,2368,6.5,666278,656024,664874,650528,669394,664901,592622,656514,666164,54.03,,,,,,,,4,4,4-Seam Fastball,0,0,0,0,0,0,0,0,,,211,0,0.057,,,,-0.057,,0,0,0.436,0.564,25,26,25,26,1,0,,,,,1.07,0.67,0.67,
CH,5/22/22,83.1,-1.51,5.6,"Olson, J.B.",607333,667722,,called_strike,,,,,11,Beau Taylor strikes out on a foul tip.,R,L,R,CLT,NOR,S,,,0,0,2022,-0.88,0.29,-0.83,3.27,,,680438,2,6,Top,,,,,,,3.310126827033857,-121.0197872,0.5381056936083739,-9.340756284,22.657726925682454,-29.63538461,3.11,1.6,,,,84.1,1489,6.8,666278,656024,664874,650528,669394,664901,592622,656514,666164,53.69,,,,,,,,54,1,Changeup,2,11,11,2,11,2,11,2,,,215,0,-0.058,,,,0.058,,-9,9,0.004,0.996,27,32,27,32,1,3,,,,,3,0.88,-0.88,
FF,5/22/22,94.2,1.29,5.92,"Finnegan, Brandon",690429,605232,,called_strike,,,,,2,Dylan Harris called out on strikes.,R,L,L,CLT,NOR,S,,,1,0,2022,0.35,1.42,0.11,3.03,,680438,607333,2,8,Top,,,,,,,-3.816195399,-137.1469359,-4.963508263,5.246189964399568,30.368885055105554,-13.30964612,3.02,1.55,,,,94,2166,6.1,666278,664874,621545,650528,669394,664901,592622,656514,666164,54.37,,,,,,,,72,2,4-Seam Fastball,2,14,14,2,14,2,14,2,Infield shift,Standard,155,0,-0.11,,,,0.11,,-12,12,0,1,29,25,29,25,1,4,,,,,1.14,0.35,0.35,
FF,5/22/22,96.6,-1.92,6.25,"Martin, Davis",676625,663436,,called_strike,,,,,5,"Rylan Bannon strikes out swinging and Cadyn Grenier caught stealing 2nd, catcher Carlos Perez to second baseman Laz Rivera to catcher Carlos Perez.",R,R,R,CLT,NOR,S,,,1,1,2022,-0.42,1.43,-0.13,2.24,621006,,663760,1,1,Top,,,,,,,5.730028262686819,-140.3962018,-8.424186703,-6.83500382,31.053016380834297,-11.47557693,2.98,1.53,,,,97,2434,6.5,666278,656024,664874,650528,669394,664901,592622,656514,666164,53.99,,,,,,,,4,3,4-Seam Fastball,0,0,0,0,0,0,0,0,,,208,0,-0.133,,,,0.133,,0,0,0.436,0.564,25,26,25,26,1,0,,,,,1.01,0.42,0.42,
FF,5/22/22,96.3,1.56,5.79,"Severino, Anderson",663760,644429,,called_strike,,,,,3,Cadyn Grenier called out on strikes.,R,R,L,CLT,NOR,S,,,2,0,2022,0.27,1.56,0.58,2.97,,690429,621006,1,7,Top,,,,,,,-3.206401103,-139.8807016,-5.279078872,4.354795701529276,39.837797490520344,-10.90466129,3.11,1.6,,,,94.8,1936,6.1,666278,664874,621545,650528,669394,664901,592622,656514,666164,54.4,,,,,,,,61,3,4-Seam Fastball,2,11,11,2,11,2,11,2,,,144,0,-0.187,,,,0.187,,-9,9,0.001,0.999,27,25,28,26,1,4,,,,,0.96,0.27,-0.27,
FF,5/22/22,93.6,1.4,5.91,"Finnegan, Brandon",690429,605232,,ball,,,,,14,Dylan Harris called out on strikes.,R,L,L,CLT,NOR,B,,,0,0,2022,0.98,1.14,0.47,0.99,,680438,607333,2,8,Top,,,,,,,-4.529355798,-136.0579978,-9.458105328,13.174975953977661,28.972265308356576,-16.11112838,3.02,1.55,,,,93.4,2132,6.2,666278,664874,621545,650528,669394,664901,592622,656514,666164,54.34,,,,,,,,72,1,4-Seam Fastball,2,14,14,2,14,2,14,2,Infield shift,Standard,159,0,0.08,,,,-0.08,,-12,12,0,1,29,25,29,25,1,4,,,,,1.46,0.98,0.98,
CH,5/22/22,84.4,1.6,5.59,"Severino, Anderson",663760,644429,,ball,,,,,11,Cadyn Grenier called out on strikes.,R,R,L,CLT,NOR,B,,,1,0,2022,0.55,1.22,-0.72,4.13,,690429,621006,1,7,Top,,,,,,,-6.457985575,-122.6885604,0.6288535517917582,6.933774379139642,27.334378123932566,-20.37461072,3.11,1.6,,,,83.5,1287,6,666278,664874,621545,650528,669394,664901,592622,656514,666164,54.46,,,,,,,,61,2,Changeup,2,11,11,2,11,2,11,2,,,137,0,0.171,,,,-0.171,,-9,9,0.001,0.999,27,25,28,26,1,4,,,,,2.02,0.55,-0.55,
SL,5/22/22,84.7,-1.98,6.17,"Martin, Davis",676625,663436,,ball,,,,,11,"Rylan Bannon strikes out swinging and Cadyn Grenier caught stealing 2nd, catcher Carlos Perez to second baseman Laz Rivera to catcher Carlos Perez.",R,R,R,CLT,NOR,B,,,0,1,2022,0.45,-0.07,-0.8,3.42,621006,,663760,1,1,Top,,,,,,,1.8835577102938883,-123.4607674,-0.017069031,4.277747009435994,22.441456000115036,-33.05803867,2.98,1.53,,,,85.3,2590,6.4,666278,656024,664874,650528,669394,664901,592622,656514,666164,54.09,,,,,,,,4,2,Slider,0,0,0,0,0,0,0,0,,,77,0,0.09,,,,-0.09,,0,0,0.436,0.564,25,26,25,26,1,0,,,,,3.21,-0.45,-0.45,
FF,5/22/22,94.9,1.39,5.76,"Severino, Anderson",663760,644429,,ball,,,,,11,Cadyn Grenier called out on strikes.,R,R,L,CLT,NOR,B,,,0,0,2022,0.14,1.38,-1.03,2.73,,690429,621006,1,7,Top,,,,,,,-6.619923929,-137.926437,-5.240419042,3.431898181545192,35.53047694980941,-13.63876287,3.11,1.6,,,,94,1884,6.2,666278,664874,621545,650528,669394,664901,592622,656514,666164,54.31,,,,,,,,61,1,4-Seam Fastball,2,11,11,2,11,2,11,2,,,148,0,0.107,,,,-0.107,,-9,9,0.001,0.999,27,25,28,26,1,4,,,,,1.19,0.14,-0.14,
FF,5/22/22,91.1,-1.3,5.82,"Olson, J.B.",642721,667722,,ball,,,,,12,Kelvin Gutierrez flies out to left fielder Mark Payton.,R,R,R,CLT,NOR,B,,,0,2,2022,-0.63,1.29,0.99,3.35,,,680438,1,6,Top,,,,,,,7.125073809137513,-132.5896952,-3.135495488,-8.870327765,24.804331951549507,-16.44522534,3.24,1.67,,,,91.9,2221,6.5,666278,656024,664874,650528,669394,664901,592622,656514,666164,54.01,,,,,,,,53,3,4-Seam Fastball,2,11,11,2,11,2,11,2,,,198,0,0.056,,,,-0.056,,-9,9,0.003,0.997,27,27,27,28,1,3,,,,,1.43,0.63,0.63,
FF,5/22/22,90.6,2.69,5.99,"Kubat, Kyle",669065,665417,,ball,,,,,12,Kyle Stowers homers (7) on a line drive to right field.,R,L,L,CLT,NOR,B,,,0,0,2022,1.16,1.12,0.05,3.87,,,,0,5,Top,,,,,,,-8.973204914,-131.684126,-1.763719543,15.37789686,26.317901584146057,-18.90633011,3.28,1.69,,,,89.8,1904,5.8,666278,656024,664874,650528,669394,664901,592622,656514,666164,54.74,,,,,,,,37,1,4-Seam Fastball,2,6,6,2,6,2,6,2,Strategic,Strategic,143,0,0.071,,,,-0.071,,-4,4,0.095,0.905,29,24,30,24,1,2,,,,,1.65,1.16,1.16,
SL,5/22/22,80.8,2.04,5.69,"Finnegan, Brandon",657562,605232,,ball,,,,,14,Patrick Dorrian flies out to right fielder Blake Rutherford.,R,L,L,CLT,NOR,B,,,0,0,2022,-0.5,0.02,1.21,1.96,,680438,607333,1,8,Top,,,,,,,-0.908397844,-117.8092341,-1.750309212,-4.463679313,21.75037261145384,-31.87530995,3.24,1.67,,,,80.7,2471,6.1,666278,664874,621545,650528,669394,664901,592622,656514,666164,54.44,,,,,,,,71,1,Slider,2,14,14,2,14,2,14,2,Infield shift,Standard,294,0,0.107,,,,-0.107,,-12,12,0,1,29,26,29,26,1,4,,,,,3.45,-0.5,-0.5,
FF,5/22/22,93.3,1.2,5.92,"Finnegan, Brandon",607333,605232,walk,ball,,,,,14,Beau Taylor walks.   Robert Neustrom to 2nd.,R,L,L,CLT,NOR,B,,,3,1,2022,0.85,1.06,0.38,0.8,,,680438,1,8,Top,,,,,,,-3.954902546,-135.5987624,-9.75133066,11.314143602044837,27.69711379066513,-17.16579828,3.11,1.6,,,,93.4,2111,6.2,666278,664874,621545,650528,669394,664901,592622,656514,666164,54.25,,0.688744,0.7,1,0,0,,70,5,4-Seam Fastball,2,14,14,2,14,2,14,2,Infield shift,Standard,157,0,0.221,,,,-0.221,,-12,12,0,1,29,32,29,32,1,4,,,,,1.55,0.85,0.85,
FF,5/22/22,96.5,-1.8,6.13,"Martin, Davis",669065,663436,,ball,,,,,14,Kyle Stowers strikes out swinging.,R,L,R,CLT,NOR,B,,,1,2,2022,-0.74,1.43,0.32,1.12,621006,,663760,0,1,Top,,,,,,,7.335572627978982,-140.019575,-11.07863699,-11.36785216,30.83890715346895,-10.95837004,3.28,1.69,,,,97,2408,6.7,666278,656024,664874,650528,669394,664901,592622,656514,666164,53.8,,,,,,,,3,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,217,0,0.043,,,,-0.043,,0,0,0.378,0.622,25,24,25,24,1,0,,,,,1.02,0.74,-0.74,
CH,5/22/22,84.3,2.7,5.89,"Kubat, Kyle",663760,665417,,ball,,,,,14,"Cadyn Grenier grounds out softly, pitcher Kyle Kubat to first baseman Seby Zavala.",R,R,L,CLT,NOR,B,,,0,0,2022,0.5,0.47,1.05,1.43,,621006,,2,4,Top,,,,,,,-4.759003572,-122.6910794,-4.889277111,5.962742539440107,23.823888876183823,-26.65291903,3.11,1.6,,,,83.5,1337,5.7,666278,656024,664874,650528,669394,664901,592622,656514,666164,54.82,,,,,,,,33,1,Changeup,2,6,6,2,6,2,6,2,,,125,0,0.047,,,,-0.047,,-4,4,0.119,0.881,29,25,30,26,1,2,,,,,2.73,0.5,-0.5,
FF,5/22/22,95.3,1.63,5.79,"Severino, Anderson",621006,644429,,called_strike,,,,,2,Richie Martin singles on a ground ball to left fielder Mark Payton.   Dylan Harris to 2nd.,R,R,L,CLT,NOR,S,,,3,0,2022,0.63,1.35,0.25,2.86,,,690429,1,7,Top,,,,,,,-5.029086509,-138.5948632,-5.05067769,9.334660614818903,32.76275491083144,-13.84987179,3.15,1.62,,,,94.8,1876,6.2,666278,664874,621545,650528,669394,664901,592622,656514,666164,54.31,,,,,,,,60,4,4-Seam Fastball,2,11,11,2,11,2,11,2,,,140,0,-0.118,,,,0.118,,-9,9,0.002,0.998,27,27,28,28,1,4,,,,,1.17,0.63,-0.63,
SL,5/22/22,84,3.13,6.38,"Pérez, Andrew",663760,680970,,called_strike,,,,,5,Cadyn Grenier strikes out swinging.,R,R,L,CLT,NOR,S,,,0,0,2022,-0.2,0.19,0.04,2.16,,657562,621006,2,5,Top,,,,,,,-6.743009304,-122.1220079,-3.67345232,-0.55325933,26.67995944058378,-29.71055868,3.11,1.6,,,,83.7,2238,6.4,666278,656024,664874,650528,669394,664901,592622,656514,666164,54.13,,,,,,,,45,1,Slider,2,10,10,2,10,2,10,2,,,195,0,-0.115,,,,0.115,,-8,8,0.011,0.989,24,25,25,26,1,3,,,,,3.08,-0.2,0.2,
SL,5/22/22,80,-1.43,5.57,"Olson, J.B.",642721,667722,,called_strike,,,,,6,Kelvin Gutierrez flies out to left fielder Mark Payton.,R,R,R,CLT,NOR,S,,,0,0,2022,0.2,-0.32,0.54,2.35,,,680438,1,6,Top,,,,,,,3.9745759969954038,-116.5778233,0.1762707806551873,1.1655722142076854,20.415210334283618,-35.3190171,3.24,1.67,,,,80.7,2336,6.5,666278,656024,664874,650528,669394,664901,592622,656514,666164,53.96,,,,,,,,53,1,Slider,2,11,11,2,11,2,11,2,,,66,0,-0.084,,,,0.084,,-9,9,0.003,0.997,27,27,27,28,1,3,,,,,3.85,-0.2,-0.2,
FF,5/22/22,95.2,1.41,5.72,"Severino, Anderson",621006,644429,,ball,,,,,12,Richie Martin singles on a ground ball to left fielder Mark Payton.   Dylan Harris to 2nd.,R,R,L,CLT,NOR,B,,,2,0,2022,0.73,1.21,2.63,3.85,,,690429,1,7,Top,,,,,,,1.5366041483979698,-138.6346276,-1.963974066,9.072848028072734,32.18708063161101,-16.33464211,3.15,1.62,,,,94.6,1810,6,666278,664874,621545,650528,669394,664901,592622,656514,666164,54.49,,,,,,,,60,3,4-Seam Fastball,2,11,11,2,11,2,11,2,,,135,0,0.146,,,,-0.146,,-9,9,0.002,0.998,27,27,28,28,1,4,,,,,1.31,0.73,-0.73,
FF,5/22/22,95.1,-1.79,6.25,"Martin, Davis",669065,663436,,called_strike,,,,,9,Kyle Stowers strikes out swinging.,R,L,R,CLT,NOR,S,,,1,1,2022,-0.89,1.47,0.75,2.14,621006,,663760,0,1,Top,,,,,,,8.681220452,-138.0829202,-8.452903206,-13.24280601,30.057683574162667,-11.60657392,3.28,1.69,,,,95.5,2361,6.6,666278,656024,664874,650528,669394,664901,592622,656514,666164,53.92,,,,,,,,3,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,209,0,-0.136,,,,0.136,,0,0,0.378,0.622,25,24,25,24,1,0,,,,,1.06,0.89,-0.89,
FF,5/22/22,92,1.22,5.99,"Finnegan, Brandon",607333,605232,,ball,,,,,12,Beau Taylor walks.   Robert Neustrom to 2nd.,R,L,L,CLT,NOR,B,,,2,1,2022,0.91,0.89,0.63,4.14,,,680438,1,8,Top,,,,,,,-3.427475126,-133.9347464,-0.775449715,11.679706728913514,28.53627774028127,-21.518754,3.11,1.6,,,,91.5,2077,5.9,666278,664874,621545,650528,669394,664901,592622,656514,666164,54.59,,,,,,,,70,4,4-Seam Fastball,2,14,14,2,14,2,14,2,Infield shift,Standard,168,0,0.14,,,,-0.14,,-12,12,0,1,29,32,29,32,1,4,,,,,1.8,0.91,0.91,
FF,5/22/22,95.6,1.45,5.64,"Severino, Anderson",621006,644429,,ball,,,,,14,Richie Martin singles on a ground ball to left fielder Mark Payton.   Dylan Harris to 2nd.,R,R,L,CLT,NOR,B,,,1,0,2022,0.54,1.17,0.74,1.18,,,690429,1,7,Top,,,,,,,-3.08620132,-139.0000044,-8.715105001,7.75551813,32.659042813623635,-15.23427706,3.15,1.62,,,,95,1884,6.1,666278,664874,621545,650528,669394,664901,592622,656514,666164,54.39,,,,,,,,60,2,4-Seam Fastball,2,11,11,2,11,2,11,2,,,142,0,0.094,,,,-0.094,,-9,9,0.002,0.998,27,27,28,28,1,4,,,,,1.34,0.54,-0.54,
FF,5/22/22,95.9,3.06,6.14,"Pérez, Andrew",621006,680970,,ball,,,,,12,Richie Martin singles on a line drive to right fielder Blake Rutherford.   Beau Taylor scores.    Patrick Dorrian to 2nd.,R,R,L,CLT,NOR,B,,,0,1,2022,0.76,1.09,0.97,3.02,607333,,657562,2,5,Top,,,,,,,-7.221668991,-139.4947767,-5.128164501,11.481220766548333,29.977801911603446,-16.94362003,3.15,1.62,,,,95.9,2310,6.2,666278,656024,664874,650528,669394,664901,592622,656514,666164,54.27,,,,,,,,44,2,4-Seam Fastball,2,9,9,2,9,2,9,2,,,133,0,0.082,,,,-0.082,,-7,7,0.019,0.981,24,27,25,28,1,3,,,,,1.38,0.76,-0.76,
SL,5/22/22,79.1,-2.56,4.48,"Olson, J.B.",676625,667722,strikeout,called_strike,,,,,9,Rylan Bannon called out on strikes.,R,R,R,CLT,NOR,S,2,,2,2,2022,0.51,-0.33,0.66,1.52,,,,0,6,Top,,,,,,,6.059131976362766,-115.1548427,0.9102364925083657,3.5412409990731897,20.117632958490596,-35.45326563,2.98,1.53,,,,79.4,2247,6.4,666278,656024,664874,650528,669394,664901,592622,656514,666164,54.13,,0,0,1,0,0,,51,6,Slider,2,11,11,2,11,2,11,2,Standard,Standard,87,0.001,-0.244,,,,0.244,,-9,9,0.003,0.997,27,26,27,26,1,3,,,,,3.95,-0.51,-0.51,
SL,5/22/22,84.6,3.03,6.49,"Pérez, Andrew",621006,680970,,called_strike,,,,,9,Richie Martin singles on a line drive to right fielder Blake Rutherford.   Beau Taylor scores.    Patrick Dorrian to 2nd.,R,R,L,CLT,NOR,S,,,0,0,2022,-0.22,0.05,0.63,1.9,607333,,657562,2,5,Top,,,,,,,-5.140500387,-123.2108723,-4.521779711,-1.388745386,21.832685605163665,-31.07671709,3.15,1.62,,,,85,2253,6.2,666278,656024,664874,650528,669394,664901,592622,656514,666164,54.25,,,,,,,,44,1,Slider,2,9,9,2,9,2,9,2,,,248,0,-0.12,,,,0.12,,-7,7,0.019,0.981,24,27,25,28,1,3,,,,,3.11,-0.22,0.22,
SL,5/22/22,79.8,-2.69,4.48,"Olson, J.B.",676625,667722,,ball,,,,,14,Rylan Bannon called out on strikes.,R,R,R,CLT,NOR,B,,,1,2,2022,0.7,-0.13,0.53,1.33,,,,0,6,Top,,,,,,,5.826915691655404,-116.2614341,-0.083938803,5.5958367621182905,17.605911417508825,-33.57164159,2.98,1.53,,,,81.1,2383,6.7,666278,656024,664874,650528,669394,664901,592622,656514,666164,53.8,,,,,,,,51,5,Slider,2,11,11,2,11,2,11,2,Standard,Standard,96,0,0.053,,,,-0.053,,-9,9,0.003,0.997,27,26,27,26,1,3,,,,,3.65,-0.7,-0.7,
FF,5/22/22,89.6,2.5,6.03,"Kubat, Kyle",690429,665417,,called_strike,,,,,11,"Dylan Harris bunt grounds out softly, pitcher Kyle Kubat to first baseman Seby Zavala.",R,L,L,CLT,NOR,S,,,1,0,2022,1.01,1.42,-0.36,3.15,,,,1,4,Top,,,,,,,-9.068657437,-130.1460126,-4.091105015,13.31330658563756,26.303791092066785,-15.33405552,3.02,1.55,,,,88.5,1952,5.6,666278,656024,664874,650528,669394,664901,592622,656514,666164,54.86,,,,,,,,31,2,4-Seam Fastball,2,6,6,2,6,2,6,2,Infield shade,4th outfielder,143,0,-0.058,,,,0.058,,-4,4,0.122,0.878,29,25,30,25,1,1,,,,,1.42,1.01,1.01,
CH,5/22/22,85.5,1.68,5.47,"Severino, Anderson",621006,644429,,ball,,,,,12,Richie Martin singles on a ground ball to left fielder Mark Payton.   Dylan Harris to 2nd.,R,R,L,CLT,NOR,B,,,0,0,2022,0.55,0.73,1.67,3.5,,,690429,1,7,Top,,,,,,,-1.132474804,-124.4909361,0.16814497708713672,5.912073584,26.029689664596823,-24.86728352,3.15,1.62,,,,85.1,1230,6.1,666278,664874,621545,650528,669394,664901,592622,656514,666164,54.44,,,,,,,,60,1,Changeup,2,11,11,2,11,2,11,2,,,124,0,0.059,,,,-0.059,,-9,9,0.002,0.998,27,27,28,28,1,4,,,,,2.39,0.55,-0.55,
FF,5/22/22,93.9,-1.85,6.26,"Martin, Davis",669065,663436,,ball,,,,,11,Kyle Stowers strikes out swinging.,R,L,R,CLT,NOR,B,,,0,0,2022,-1,1.36,-0.99,2.88,621006,,663760,0,1,Top,,,,,,,4.454969702627343,-136.5633217,-6.064390537,-13.47444454,31.367370980305658,-13.99046065,3.28,1.69,,,,94.3,2329,6.6,666278,656024,664874,650528,669394,664901,592622,656514,666164,53.87,,,,,,,,3,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,211,0,0.087,,,,-0.087,,0,0,0.378,0.622,25,24,25,24,1,0,,,,,1.23,1,-1,
SL,5/22/22,82.5,-1.36,5.63,"Olson, J.B.",676625,667722,,ball,,,,,14,Rylan Bannon called out on strikes.,R,R,R,CLT,NOR,B,,,0,2,2022,0.24,-0.32,2.18,1.57,,,,0,6,Top,,,,,,,7.597017778454975,-120.0089617,-2.184930679,1.0664568116576039,20.558209177349845,-35.05711123,2.98,1.53,,,,83.3,2434,6.6,666278,656024,664874,650528,669394,664901,592622,656514,666164,53.92,,,,,,,,51,4,Slider,2,11,11,2,11,2,11,2,Standard,Standard,72,0,0.059,,,,-0.059,,-9,9,0.003,0.997,27,26,27,26,1,3,,,,,3.64,-0.24,-0.24,
FC,5/22/22,85.3,2.72,5.83,"Kubat, Kyle",690429,665417,,ball,,,,,13,"Dylan Harris bunt grounds out softly, pitcher Kyle Kubat to first baseman Seby Zavala.",R,L,L,CLT,NOR,B,,,0,0,2022,-0.34,0.58,-1.11,2.2,,,,1,4,Top,,,,,,,-8.226613844,-124.1163934,-3.424730545,-2.008572586,22.69969243651393,-25.72600217,3.02,1.55,,,,84.6,2325,5.7,666278,656024,664874,650528,669394,664901,592622,656514,666164,54.84,,,,,,,,31,1,Cutter,2,6,6,2,6,2,6,2,Infield shade,4th outfielder,181,0,0.049,,,,-0.049,,-4,4,0.122,0.878,29,25,30,25,1,1,,,,,2.53,-0.34,-0.34,
FF,5/22/22,93.4,-1.29,6.08,"Jones, Ryder",669065,624507,,ball,,,,,11,Kyle Stowers grounds out to first baseman Zach Remillard.,R,L,R,CLT,NOR,B,,,1,0,2022,-0.54,1.59,-0.87,3.56,,,,2,9,Top,,,,,,,2.308389331482006,-135.9470677,-4.264566428,-7.220101157,31.049379360685222,-11.74573331,3.28,1.69,,,,94,2447,6.7,666278,664874,621545,650528,669394,664901,592622,656514,666164,53.81,,,,,,,,79,2,4-Seam Fastball,3,14,14,3,14,3,14,3,Strategic,Strategic,190,0,0.036,,,,-0.036,,-11,11,0,1,28,24,28,24,1,5,,,,,1.03,0.54,-0.54,
SI,5/22/22,91,-1.15,5.85,"Carter, Will",676625,657203,,ball,,,,,14,Rylan Bannon flies out sharply to center fielder Adam Haseley.,R,R,R,CLT,NOR,B,,,1,1,2022,-1.25,0.8,0.61,1.23,,,,2,7,Top,,,,,,,7.050959153863512,-132.029853,-7.239185772,-16.23723015,32.590617820576846,-21.38345506,2.98,1.53,,,,89.8,1931,6.1,666278,664874,621545,650528,669394,664901,592622,656514,666164,54.41,,,,,,,,63,3,Sinker,2,14,14,2,14,2,14,2,Standard,Standard,209,0,0.024,,,,-0.024,,-12,12,0,1,29,26,29,26,1,4,,,,,2.01,1.25,1.25,
FF,5/22/22,92.6,-1.92,6.22,"Martin, Davis",663760,663436,,called_strike,,,,,5,Cadyn Grenier singles on a soft fly ball to right fielder Blake Rutherford.   Richie Martin to 3rd.,R,R,R,CLT,NOR,S,,,0,0,2022,-0.56,1.35,0,2.47,,,621006,0,1,Top,,,,,,,6.151811840275902,-134.6476379,-6.740307208,-8.189168536,28.883949852133206,-14.43909713,3.11,1.6,,,,93,2281,6.5,666278,656024,664874,650528,669394,664901,592622,656514,666164,53.98,,,,,,,,2,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,4th outfielder,207,0,-0.115,,,,0.115,,0,0,0.464,0.536,25,25,25,26,1,0,,,,,1.31,0.56,0.56,
SI,5/22/22,90.4,-1.11,5.88,"Carter, Will",676625,657203,,called_strike,,,,,8,Rylan Bannon flies out sharply to center fielder Adam Haseley.,R,R,R,CLT,NOR,S,,,1,0,2022,-1.35,0.54,0.17,1.81,,,,2,7,Top,,,,,,,6.019514937702858,-131.475127,-5.281237139,-16.93070687,30.155018854285004,-24.99198246,2.98,1.53,,,,89.6,1819,6,666278,664874,621545,650528,669394,664901,592622,656514,666164,54.51,,,,,,,,63,2,Sinker,2,14,14,2,14,2,14,2,Standard,Standard,216,0,-0.032,,,,0.032,,-12,12,0,1,29,26,29,26,1,4,,,,,2.28,1.35,1.35,
FF,5/22/22,90.2,2.6,5.92,"Kubat, Kyle",657562,665417,strikeout,called_strike,,,,,1,Patrick Dorrian called out on strikes.,R,L,L,CLT,NOR,S,2,,3,2,2022,1.19,1.01,-0.77,3.3,,,,0,4,Top,,,,,,,-10.7656586,-130.9597786,-2.703887224,15.855151372949267,25.571581054030624,-20.08038928,3.24,1.67,,,,89.5,1900,5.8,666278,656024,664874,650528,669394,664901,592622,656514,666164,54.71,,0,0,1,0,0,,30,8,4-Seam Fastball,2,6,6,2,6,2,6,2,,,150,0.008,-0.368,,,,0.368,,-4,4,0.114,0.886,29,26,30,26,1,1,,,,,1.78,1.19,1.19,
FF,5/22/22,94.2,-1.27,5.99,"Jones, Ryder",669065,624507,,ball,,,,,12,Kyle Stowers grounds out to first baseman Zach Remillard.,R,L,R,CLT,NOR,B,,,0,0,2022,-0.55,1.44,1.48,3.32,,,,2,9,Top,,,,,,,8.467405736932056,-136.9645134,-4.491988789,-8.812567904,29.717022821371284,-13.15629767,3.28,1.69,,,,95.3,2394,6.9,666278,664874,621545,650528,669394,664901,592622,656514,666164,53.57,,,,,,,,79,1,4-Seam Fastball,3,14,14,3,14,3,14,3,Strategic,Strategic,200,0,0.028,,,,-0.028,,-11,11,0,1,28,24,28,24,1,5,,,,,1.12,0.55,-0.55,
FF,5/22/22,95.9,1.31,5.76,"Severino, Anderson",690429,644429,,ball,,,,,12,Dylan Harris reaches on a fielding error by shortstop Danny Mendick.,R,L,L,CLT,NOR,B,,,1,2,2022,0.65,1.25,2.07,4.95,,,,1,7,Top,,,,,,,0.5225841980455709,-139.5279982,0.7283772931772723,8.15802735,38.05902353133025,-16.60825757,3.02,1.55,,,,94.2,1844,5.8,666278,664874,621545,650528,669394,664901,592622,656514,666164,54.73,,,,,,,,59,4,4-Seam Fastball,2,11,11,2,11,2,11,2,,,137,0,0.035,,,,-0.035,,-9,9,0.002,0.998,27,25,28,25,1,3,,,,,1.28,0.65,0.65,
